Date,AAPL,TSLA,AMZN,GOOGL,MSFT,RELIANCE,TCS,INFY,HDFCBANK,WIPRO
2023-06-10,204.64715455844424,339.15396717207443,167.4644969597071,177.81997626621703,207.49464054081415,168.67637653810948,175.015264175372,246.83683788572836,154.1787146499951,151.2699316472815
2023-06-11,208.02380091380238,340.48271363647353,171.69411776960345,177.6222182467724,215.1081489373284,167.13832662044823,173.88352355518592,247.23119022688556,151.74167005585187,148.22511252745483
2023-06-12,203.8046520896402,341.9932193901448,174.59219277505534,177.77450794064129,212.6952923172102,166.6653764573389,171.96568870378766,244.72539576619474,152.23906139402115,145.1369634926792
2023-06-13,200.55890762208915,351.39140685840465,178.33331976852872,174.55440696531272,208.47838165758242,161.93864553663883,171.36350245899558,247.45437829080976,152.55353853219714,146.84082204147762
2023-06-14,195.73827892020984,350.878566341887,176.46555461186196,173.5955846379143,207.38625314304883,160.26196971310839,170.27329932512026,251.72454196876467,156.72008578255998,145.22128844437918
2023-06-15,199.12201704612187,352.61364346003984,175.33120829329386,169.76934773011953,201.85450350910608,161.90094894226297,169.30360220193447,254.28394974176976,158.45272644737602,144.66587426000686
2023-06-16,204.77933982520238,356.35337668030206,177.51687016480804,173.47491203616593,203.55761507310856,166.23098345260902,172.02878106553052,261.18971246071595,159.14475692833918,147.59216900846914
2023-06-17,206.75475948751568,357.5507256749702,175.13378845246376,177.88426226109382,201.76907329242746,162.58434399017708,171.49696991884016,263.05314727780575,161.15611656882007,145.12310675423637
2023-06-18,211.11319315365324,354.89406139189214,172.916556928124,170.12766263155436,199.35615577910045,161.4194252033592,170.03065630347837,257.9448414312421,160.88857466367898,144.2951869412961
2023-06-19,207.22376330042317,356.132007975212,174.25745384040042,166.3566281882882,196.5631070713255,160.95823802283462,170.14866500963876,263.84490240067794,160.75111066797388,145.49545483389318
2023-06-20,207.95457247742524,362.78344112598074,177.66534105029007,160.45377768875542,196.09022942432608,156.5115162671538,170.44098707974084,261.32431101616646,164.47038324777228,139.37402377765963
2023-06-21,201.89852086531548,356.5378621300176,176.81663433102273,157.9612432600447,196.51087111839433,158.4246634770183,167.7986507726578,265.3275898346126,160.85942152594478,132.20142791127688
2023-06-22,198.59383645106234,357.4082396620973,171.7581398894689,157.6528894868456,194.101665150189,156.15397213391722,167.18040927673445,272.33240854126,163.03264199542585,133.2429318751555
2023-06-23,202.50668859242577,353.21883589398993,168.6475074226082,152.23138215124686,192.46498164897193,155.56912537278936,166.47436266186702,274.45880746003905,162.81452202802768,134.72868963214046
2023-06-24,201.51872550392298,360.5628026119069,169.5526371169114,148.88458084180726,192.11577459984196,154.1848383781886,166.14251097018254,267.90187011471426,162.1952249647807,141.07413867818505
2023-06-25,206.97746447072612,351.3621396463881,170.41053609764535,145.32254413133703,191.30354238326186,151.77431320599845,167.82255356361281,263.986610932444,161.0014549758198,141.59276717938477
2023-06-26,209.49217440952427,348.08205014119346,171.48707939246808,146.0621309253642,191.47301783034243,151.78259541601966,168.18415049783408,269.8453765422452,161.36886255603147,144.21799322662037
2023-06-27,222.44769828582238,350.39043841158735,173.7902737446592,146.31662707749118,188.41588337296662,151.15233530412408,171.03507591301698,269.18141079287864,161.30133362592736,143.61548422032283
2023-06-28,222.97857107830887,359.9460402097443,173.85565486487093,143.7941033510001,193.0394263519729,150.05006108302516,171.06245489227248,269.61415053510933,160.41714913857314,144.58975544353865
2023-06-29,216.31247423471032,359.60213461353385,175.05880060802625,144.41953455217634,193.51548347115187,147.88603651386686,175.2476451072475,273.0661522401132,158.9105373200703,150.07012436899305
2023-06-30,216.22253432160534,356.267771477584,174.900881747168,142.53185840411533,191.216980074806,148.87355062878396,174.22160475035412,276.2796189527706,154.84911307363424,143.1747046771413
2023-07-01,211.79772580178022,367.96199103039146,180.06929100085358,141.60758421255755,192.83047103754538,153.96386040851215,172.4847344406934,277.6274514603561,153.35042429336175,144.51924334003655
2023-07-02,216.43546330392905,359.0332023888212,186.717577783028,147.4654714998214,192.51364280256556,154.43021773333544,173.81234732543604,276.7651676055274,152.30633038357152,151.56595887957653
2023-07-03,216.7069679265511,345.85743792914064,181.25807278243462,152.3339847487219,184.69536568088913,157.60206444589673,177.0821875150409,275.4363827002964,152.64879358872022,152.54266126424787
2023-07-04,216.13176506208384,348.5247212050222,180.13955723375378,147.6301852765573,186.23849325969516,153.26530791723624,173.88808148107748,279.4155915506495,156.83183686499933,158.2657873414322
2023-07-05,215.61990185594138,345.6066418766976,180.32935503297287,150.6320867306233,181.76366521678628,153.78509898240168,173.48354791529965,282.0441118738588,155.5432906683677,156.09298195850073
2023-07-06,219.2055283519651,339.6874205017684,179.16400757507733,153.62689057135546,185.910734342679,150.4412489378415,172.12070653358245,280.9444307607134,153.40710579183278,156.00632637825308
2023-07-07,217.12520415004298,343.8795987900813,187.47138536132096,149.42899646515272,184.86139437205117,146.04537157709072,172.5058804936041,286.05087957425894,151.9417202927142,156.1470556241357
2023-07-08,220.9127496174883,345.3722393422867,188.57371931065495,152.42708722236006,188.38019044650684,143.90736570304816,172.58373737908636,285.5343019156129,152.28776743865458,148.66291757116926
2023-07-09,226.08723276483684,342.117933554079,184.83485275035696,158.21316767150307,185.57915262861167,147.4454034509488,175.78630665335382,281.66794672524384,153.54629841723175,144.87654975928282
2023-07-10,224.48134591017612,334.7738373943123,187.67169248390402,153.9856972438035,185.91678674220645,150.33363639164784,175.5861451582204,278.2757385655264,155.11142613701284,141.41047866751535
2023-07-11,220.06498348184417,339.8565995904435,188.99858233082819,150.61619677913862,191.42117083624322,151.10360844041267,178.91507047338462,273.9373877638886,156.9056602543468,144.03977023549885
2023-07-12,217.68891090708598,343.7092950446562,190.49394304059123,154.37885105956164,190.21624684126505,146.5230993095946,178.21590757354753,272.80184926575413,159.0282610765935,146.88132295431345
2023-07-13,221.16299760717763,343.1849207109867,199.40164264986112,155.40572880868365,187.56513882147934,145.97169645415482,180.50456441682596,278.45031054548167,158.45069017770027,147.9658640429211
2023-07-14,221.68458077371116,354.24078422294383,201.2149708082294,157.50228400149922,190.56289182460714,146.89349517784953,181.1171251145164,274.8892819527012,162.9934154471032,150.72386318891265
2023-07-15,224.82944125621282,347.883295753393,199.72997077776498,158.81508899282346,193.5185580577893,147.4446397903898,185.43320723347605,275.82232430474045,162.23292670444533,150.19867361160087
2023-07-16,233.72585368828814,338.99264344647725,190.18899077498162,160.33300569343453,191.0141223232986,142.07884812907605,181.84843891064637,272.9570174118942,162.50455008033543,154.28813823094185
2023-07-17,234.98604319745155,335.0660976140666,189.44300867044228,155.2811948455721,182.1536838627964,139.57242424686908,179.08462326965258,271.8793781778756,165.4404685019975,154.3424637603559
2023-07-18,230.95245152626754,334.8612704905345,195.81400624136478,159.2745798324395,179.5321989197381,139.41922937761606,183.6029797736412,265.3237801938323,166.75701622567996,154.5652592579158
2023-07-19,236.42323502241,336.31211658105303,195.41044992420848,163.85446692555428,182.49926619169267,140.9664821177366,181.86122114583034,264.4483364223493,161.75086692841518,153.67989815304497
2023-07-20,236.76827431349943,334.98524269367306,184.7478108329261,162.95839925995335,179.16208818726017,134.87251525609838,180.289591374216,263.69154741957163,161.79196921817734,156.05940023986383
2023-07-21,241.40046881898002,337.0619200823395,182.4885017005602,162.79754379389763,179.14013899945212,134.45775268177292,178.23790474505444,266.11430157305995,163.740202410251,154.6299259387602
2023-07-22,247.1660671224439,329.9884433325536,187.14518643325457,156.88972927455555,176.3610800979865,134.87364437876687,181.0658350302538,267.1696916980659,160.78655600111657,158.0461657690802
2023-07-23,242.12919870393452,338.28341811233,189.77569052132887,158.86323842734961,168.39552547490246,137.23682337051787,178.09945642572058,262.0607923508114,162.47515288321088,154.14416002724184
2023-07-24,249.62652130744533,337.86555174611084,185.85161187452726,161.08659623096912,165.71158517649795,139.19967042150017,178.20959301817635,266.8331204532142,163.3736362337604,150.44954418180086
2023-07-25,254.69180815539406,344.4325986761336,183.2700651905677,160.85477267134758,168.43315900508583,140.8762061750692,177.63119215056687,267.8344721002578,166.07080457892843,152.7891328768027
2023-07-26,251.4424102627791,346.51261987125076,181.42836736574694,165.2991623555323,159.1441180420131,138.6440345684579,180.1784230455488,268.7871902133799,164.53523834967586,152.5127384086989
2023-07-27,253.2038727308054,349.2848008272851,178.47038670097606,163.9795180990399,160.13228818330938,133.42524045455392,178.87610830339548,268.82854332773616,166.82189322208032,151.00601871087116
2023-07-28,254.71496338152468,352.75942248062006,169.62725992126474,166.2445194113473,155.66141128236555,132.39551016636136,179.9335561261836,266.64143971733694,167.21615839383728,154.04627054942827
2023-07-29,254.93406620939845,355.5266527277129,172.95628170900093,162.20552311724109,157.9725482743651,135.12984389108036,177.18133175605976,267.6749205674929,171.33590208447987,152.00551414407255
2023-07-30,259.91863687677306,359.51106421074184,178.55304479252052,162.1235124570249,160.72576782760646,139.0172752956054,182.7340354879131,269.84840567780105,178.0241838317861,151.35456750678333
2023-07-31,268.29064909327377,367.8274048333867,171.90199684254804,161.45165880487937,160.08645709453435,141.05601852264962,182.20463816080107,262.32301353256355,181.84279680299346,156.15857421510847
2023-08-01,268.4240316963559,369.1257930215654,177.40570422269008,162.3441448875573,159.45841112252663,142.31346110765065,182.28380115793544,260.0994203573773,183.07457736216824,161.61671669741617
2023-08-02,276.4270069259767,373.6854100043614,176.98730971811838,160.91008280982496,156.4249359889012,143.4379455456832,186.4394568657464,259.0952777414244,189.0146740968659,167.38927776557435
2023-08-03,282.5478843253164,373.1754679084118,182.56784894916203,160.40952294782463,151.47672969159103,141.86259548729615,185.03474385633365,260.2628764864684,190.61542545099252,166.3693316474832
2023-08-04,284.07963115886713,382.5322108363517,182.7842288286254,163.65669224591602,157.79768222880753,141.51802292892341,189.2852161495583,265.47608033941157,188.2956091955219,171.00836258406895
2023-08-05,285.27015615901377,378.20155985865745,183.45061714125904,161.9474861168161,154.57791143761878,146.40254971193636,188.30164095072607,262.2240696331427,188.22777213262847,167.4666223677196
2023-08-06,278.2789521711043,390.08092720819457,185.21971666827216,155.78592839615868,160.5256572954334,143.6680716636718,190.06828980136902,260.17496889969976,190.23313245601145,164.15153407813057
2023-08-07,269.4043094469335,389.8786135478105,181.61725130519596,162.5292986803098,157.27124518068965,148.4638019280266,188.67168662896069,258.08032766713205,192.42901567161223,155.8230441297022
2023-08-08,270.4674708565824,380.53003210655686,187.2003128749575,168.06166650755407,159.2877993934648,147.52964795380655,185.3251964494719,254.79468082736815,189.52280313091512,161.74935293459407
2023-08-09,265.55239054713144,381.4272819815839,182.03607473883514,162.90105386139896,155.01989982175243,151.56526809226608,186.4190706824198,253.4281806867664,186.74153677362207,158.69872357984278
2023-08-10,265.412401030962,377.07913031505694,180.24595080029587,165.65157035742058,157.00082388064203,147.3452009540353,188.08771969573192,256.72326243022076,185.90447246587746,158.27798321128233
2023-08-11,262.42242978994636,382.5962501807381,182.6804259373948,163.65926504565854,155.80095306395867,149.12988825106797,184.85124442139,252.41053444948707,187.3021548925894,155.1329946620807
2023-08-12,252.46338326486458,378.41846575046634,180.39724111165535,164.71597005551345,154.65874758920327,146.95445350649666,184.14877350309746,254.2612108082651,189.04115197706872,157.57250550006688
2023-08-13,254.52538877527442,375.6083555127291,184.00213183935574,165.90277360012976,156.96095200129156,142.83836187024016,187.20197112129148,247.35256860206917,189.440486488062,156.28732143660488
2023-08-14,252.31862215852877,363.740606474093,190.52479873218974,164.97548645073604,155.2258283412541,143.4989510668915,188.77672882100282,245.16527425050253,187.3232843305451,151.84505603370482
2023-08-15,252.84591842369423,361.00173818759225,195.48416019029236,161.88825378186712,150.01807952039707,146.48581258653024,187.83680314128412,243.92105055885705,191.86199288655519,153.3665610630811
2023-08-16,248.04967870743678,346.41945559914075,186.23573090672275,159.21734884844008,152.80483004136485,144.03368765029222,186.394389986839,250.77539066038597,189.10194731983762,148.5811126748499
2023-08-17,246.32716039871232,337.229800099768,186.8691179180274,155.73830712476183,148.68175851776925,139.76261868484613,191.3967344984221,249.72608751639345,192.53554951952833,145.86494147048333
2023-08-18,254.94487407328728,341.6953307146211,191.811154494629,152.64642501065376,150.55684432434063,139.5308829153383,187.77253297473095,240.96352576093207,194.52598614164924,139.21563809208172
2023-08-19,255.74735510618737,346.3701400011501,185.6054472115088,152.4083646226244,154.1344724409894,139.31194706842257,187.68271993000906,233.27966309268822,197.9984482393713,134.90102383541435
2023-08-20,258.9202266525418,348.95460599071885,189.05784300165436,149.8024722255561,152.7734683872641,140.89226014748934,184.08491745209537,233.48060322386186,196.83302705281375,135.45844751557908
2023-08-21,251.92358912882875,343.2960279080689,192.30268473202983,152.30362375579355,157.19136472948537,143.65090375948205,187.4239486209915,235.9093047672678,196.48401589776944,129.69309898466642
2023-08-22,265.4946663739236,343.0737158148357,186.5715458604983,157.8913595856051,159.0411761769021,143.50675610022623,187.4653736104352,237.43546165384242,196.66683474722387,125.51402136024959
2023-08-23,276.4852896585266,343.1099400708822,190.57140270565972,155.70187995042068,156.42981918246358,149.02041877838965,187.97404457514813,238.15988335121375,195.42377164397314,125.52709213592169
2023-08-24,284.93094226756943,336.4445376606202,191.9271126836647,156.61596462646142,161.80168435529677,149.72684963418604,195.1580330864592,242.8069377840526,196.06165235209292,124.03946192927143
2023-08-25,290.2286342426417,345.2532741779698,195.13735884106535,158.5301622153914,157.45182848482156,148.71139324073206,193.66994204221527,240.74550197585927,200.37887489225204,129.67332336419224
2023-08-26,290.4225842990164,350.52450660536397,190.49568644372593,160.3603621052696,156.05701461231436,143.97371081481333,198.33494437670507,244.37150390509564,196.88990148050328,135.0875715722393
2023-08-27,293.336724471699,349.26246776792635,191.26036820560253,160.66545599601392,155.3081618875208,143.23959138816355,197.35931116030667,238.00362876552035,195.16204888245124,132.52817912849474
2023-08-28,300.22364943098063,349.4812861339852,183.2745883772824,163.58766796784963,157.60188405474895,142.29700452107272,196.80361317405158,234.57623216108996,193.16232576855617,134.2000140851866
2023-08-29,296.23386582232337,350.78597501881,173.11322779327514,165.51726651800962,161.8992574458253,145.11456373459706,203.96663830249935,227.8101526314062,192.94711182677713,136.4743533502244
2023-08-30,293.47351330579716,338.8206206359501,173.7674493903373,160.6467688210093,166.06403603669543,146.5062974476219,203.59027296623447,226.85678181586377,192.62377438542728,134.69565877323294
2023-08-31,283.0724107364741,337.4496046552185,178.6859014377874,164.06970038817937,166.98127908974539,143.083366897474,199.92992990113532,226.75404936809917,194.70431629286742,130.31369492238315
2023-09-01,278.43883542730447,333.5974709914695,179.86763935441633,167.63907003492787,165.88540336378503,143.6106893055179,200.75195506785488,227.24695138448254,194.82864420760833,130.29851481444953
2023-09-02,288.8153048137435,327.9937855963821,179.6221495480933,164.58348671350353,158.79703338472058,145.60192284578048,200.35017956493508,227.54639281102047,195.67227593280057,129.81940943959697
2023-09-03,286.8132682588364,326.4773642669332,178.8180329188011,164.74507794439876,153.88982113371338,150.19862036699772,201.404210497082,224.18663637882466,196.776666115909,128.5886651782483
2023-09-04,284.9270581000957,336.71335312501196,174.66883684827022,167.50088866310966,160.57539863141972,152.94741080578802,201.10681918603103,223.55774156941368,197.47338207420884,129.87902667984372
2023-09-05,287.0064901237466,340.4759903508839,173.73683112400272,166.66578259242368,153.6767287362466,155.34829745669083,207.246713787505,218.21225326526354,199.41796096188926,127.75054019333464
2023-09-06,277.1785548209776,337.22692090436874,175.6296746543624,171.05806609922456,150.83237350300752,155.5677184567381,208.86835054943927,223.2029581819624,199.1197437605867,124.54156650421746
2023-09-07,283.05146717455455,340.5979713780355,173.75759221629298,181.13351008194425,155.05365078441193,156.82441817773372,205.93960390688795,222.16420522287035,203.691707530562,124.86336440331495
2023-09-08,291.08074429916707,348.8949014773604,177.10973613369893,177.7343637234056,155.85758678037394,160.86722504023518,206.34972205812642,220.46088600107666,210.9364610796093,125.95854543860017
2023-09-09,293.58620512616943,354.5078435864558,178.02581482862638,171.90723877678985,159.38917957455962,156.62236846509836,204.21007217150304,226.33751132081883,213.02211867642364,122.72735487805366
2023-09-10,304.4610489125718,354.92839440398757,179.49207395573816,173.1860363414796,161.5012201793964,155.55067347632917,203.59624722010466,221.85014391882663,213.72543230894107,125.30410919925725
2023-09-11,295.87227836217886,351.08683265834424,183.59131965972009,176.2459324730962,167.32061610258768,153.17070444553724,201.18549996254177,217.86728179913044,215.5976980912499,120.48935272331494
2023-09-12,308.12246762594145,355.3581862152992,181.21669564370768,175.27584477743557,168.53439115325375,154.37945881388475,207.02609026404141,214.05877258389808,212.41198120730982,118.9701738904208
2023-09-13,303.35064043132536,357.81426835966823,184.28950131419435,181.55710560851182,171.26252767019304,158.29752795466229,205.17750666908861,213.886181754531,212.97370857790708,118.30863903244915
2023-09-14,295.0951199451119,363.38793153940384,182.54878290600718,175.78497107679516,168.33582209305268,156.42974657709203,207.14662319352755,215.46785679895322,210.89076721513362,116.66622170511044
2023-09-15,293.66956254289863,367.4130568174507,184.15664266345996,178.76690783425275,170.74454211280343,149.08104395251678,206.3139174232508,218.1582218282791,212.40490206823435,115.22866133547933
2023-09-16,306.0174023693034,374.1212894032933,181.231391645733,176.17795542402376,169.1531162594428,147.87318565181099,203.1931223956167,227.6058083274081,210.34181207014382,120.13900423541276
2023-09-17,305.9908878164885,370.7787088372739,177.16811670034312,183.66979855016444,167.34758642067675,150.65847997789143,203.79777012215985,219.44629257907235,209.38902628142492,117.90745918047922
2023-09-18,299.9280982949265,379.2795171979769,177.61878873325313,192.74923746143784,171.0027654559907,152.33458693597368,204.96240274376402,221.71073692571636,204.13061996933666,124.49920514821844
2023-09-19,291.67009168200605,380.6253408934363,169.43241192731304,189.22054301028413,174.7667098850244,153.68898556757742,206.5714111324814,219.76531993251982,200.91574944016514,125.7340291689653
2023-09-20,291.1000849816762,394.4245370311232,168.21325249806955,186.73428961349413,182.01737642251467,152.8517658911018,199.4859343840366,217.7326019456229,201.92931871139933,126.01122307253105
2023-09-21,278.7938283346161,389.874038280332,161.58960496119997,190.6689480408468,189.27263682212754,148.98017281841211,196.26683770470444,215.6009601820949,199.5785426688769,127.37169192098176
2023-09-22,271.0866578469422,401.67401767762397,164.8257203351037,188.9042412608786,193.51156072145602,150.56961725405841,198.87028471390386,212.4828856231513,202.54022656659632,134.75789175985287
2023-09-23,280.464605198061,403.10144776064635,169.27599175664304,188.7089471454945,185.71236811635347,148.08103243296378,196.48074872744792,218.4883483561168,199.949564055389,131.83610186737923
2023-09-24,288.77856073506405,398.7079679687056,165.6754638666681,188.83690588533807,194.0643762427004,154.79513557859957,197.079436842922,221.58825063801183,201.22892396503082,128.61471748898805
2023-09-25,288.06774509157236,395.49242903146137,167.50840373567118,180.28204492788095,198.41372150888816,156.62130878262943,193.83881887040852,221.7398041244263,199.17758133403828,126.4953237413285
2023-09-26,285.25170741127374,393.40014176970436,171.37910304202944,180.2332322998686,194.82841128473262,154.82438718727906,195.81489872264405,226.7658593188845,200.266193699313,126.60554536715881
2023-09-27,285.71256902904867,396.3267822252416,175.3539460165488,177.26315010070732,198.2933742004998,152.9530272716587,198.342316418883,221.28903625682574,196.13961210777663,121.86178278237968
2023-09-28,300.8343298774157,399.94864601040916,176.3428693835152,175.1729226760711,193.4464537463018,152.6960276102797,200.36513796902784,216.58799599831823,194.96179255393693,121.94140073509801
2023-09-29,303.60706463282304,396.1149887208797,179.6712945303284,181.40824791035448,196.3665867470124,151.98855813161572,203.22756761916565,209.0678265327627,192.75180460487664,126.6372858188382
2023-09-30,309.7989002839268,396.0164235811449,176.80146019592482,175.98992109054066,190.2886861703442,155.48917989030087,207.60720286689218,206.75137094679937,195.12961196478636,127.08395530521788
2023-10-01,308.5374218324134,410.8435551912515,177.21222965762533,179.49672968598048,186.6603968518605,156.1069012466912,204.42384141288983,207.36224871597685,196.40233488554813,126.2799674063548
2023-10-02,309.0520064764634,423.21732787045994,175.18275038100518,178.30123581329266,189.89360040692557,153.84566672175748,202.33393754807497,207.7747663024858,193.1523305097252,124.57687778570664
2023-10-03,313.5531719979548,426.4543337898581,172.01881816675422,177.11028946807463,194.8724523083841,159.8694150095445,204.85268338859376,208.3465327572502,192.6502508389876,127.10889756261352
2023-10-04,314.5232745738065,426.8025509806614,172.21452148386427,180.53970187980946,196.42747237777064,160.06035003129537,208.05194827384238,203.65247266584103,190.65911997874952,124.81734604210743
2023-10-05,301.86891843453736,427.74992124872347,173.76638849743566,182.04215897723216,195.11072622200234,162.59915895216204,206.24140516079018,206.40962296818878,193.18817951906007,130.06496045609867
2023-10-06,310.5277445508174,432.3280387673396,178.96776851725565,184.58346750176733,185.48348130586078,160.6440816244207,204.25574671476818,207.28367190443984,196.6130660925816,135.7953387685131
2023-10-07,306.4908727135892,424.9122159700327,180.2067428865064,188.96843996149778,184.58143770307902,161.85933620430407,202.53842936552184,209.84910844611204,192.80729593712408,136.5936566090748
2023-10-08,321.0499736084891,423.119121976319,183.18200812468172,187.4723880975333,186.98537566068262,162.9124468031855,198.28159820425276,203.51056618602422,195.03489109091632,136.58012222311888
2023-10-09,326.00807922633663,411.2995018013068,186.25957193915198,184.72887421641977,185.5956301953066,156.83831823031704,194.9861522800839,204.61283011348002,192.8845410452604,139.76589341378755
2023-10-10,326.62360695738425,414.18281398097423,199.33097287997737,179.95556848014797,185.5210737784666,163.39099215935659,191.80760026026465,200.73506837057394,192.25229527641477,143.22994863641708
2023-10-11,329.88121956662474,418.8565890495179,190.50371181110023,176.41025145021717,184.72254286614364,167.7425051207994,191.111956668519,199.49474809217895,192.37119154197714,140.70978180568585
2023-10-12,329.2122598110273,415.48351654173314,187.2789352838524,189.46351530462326,183.3278807216867,166.4339896344396,191.86916499713755,201.3081589208617,197.24706721807584,139.09491079678477
2023-10-13,325.8463089670423,426.87598824486406,194.39725571730685,195.2657467411906,183.68763142318193,162.79897723723926,193.05060796116115,201.66980093978992,194.59105624763754,135.08868772041734
2023-10-14,327.43627065468695,418.1017144606689,192.72805018064824,189.00078230325224,182.5152801980707,163.9789727889959,191.79719367072792,198.939433746945,196.8609310799112,136.34350265636334
2023-10-15,333.93370478713797,407.8422746475712,197.11540179520864,183.06347083717466,188.97262973639113,164.29893474111302,190.61482314748358,199.0203722599657,193.76516747401791,138.3997585493615
2023-10-16,330.67748933605344,409.47720597887377,198.30463682715418,185.22108113372602,179.25407301529017,165.51692312635714,190.99215176207719,194.15325666598716,190.53790100137715,134.33121777537394
2023-10-17,326.32808345634334,416.93596761120375,209.13569513013346,187.70075251463405,176.94658133410442,166.19181870268517,187.25212858165085,197.90279669760386,190.64584941696106,133.00025491726532
2023-10-18,323.91583823184493,429.17340092784934,203.40892494840568,190.22106868809354,173.3145271151537,167.93415821840503,189.74080274526332,197.29905690752366,190.73628592964081,129.0981070279512
2023-10-19,330.8268832930062,425.89398935492454,209.80497473267422,189.06388363902425,174.252427372145,172.95345919455136,193.106079887148,201.00498997251492,183.51919609522912,126.56532875378547
2023-10-20,341.59609570533775,433.8857740376199,219.29391417903642,188.50317674717397,174.59967817974433,174.98534971167967,191.55101222775892,199.34105183849132,186.48688141453044,128.14451449621794
2023-10-21,344.4214886080363,433.67295886052574,213.81877106434587,190.01596482469915,181.5546058550855,171.34569362153854,190.58902757508932,197.70045044133295,181.14036922247715,126.09276686287124
2023-10-22,348.93604858241105,432.4684430910932,218.12081466364504,190.42323942029344,190.2824410579841,176.16495581053545,193.85977084961354,195.30281507017787,180.81106127871067,125.27238870766043
2023-10-23,344.2904099143629,439.1184831890423,212.93680347635635,180.48395300854912,186.81168327459332,182.14054214055943,193.60094051320738,198.18360233179558,184.15779096858594,120.84265756076402
2023-10-24,351.05919066480556,444.1125286478069,213.14741679180855,179.49516906762085,186.84006365108763,194.16073210586,195.1983954023133,195.95561919728215,189.84238506511542,121.36480510241608
2023-10-25,355.4312843702433,432.38677992003323,211.82499915991497,175.8483352713121,187.7483974834559,189.838694694413,195.01829462117328,198.09388171113883,188.93521807334514,121.26448295573891
2023-10-26,350.0842306789348,443.50396531972245,199.44882926162785,176.60631194283417,184.2145253593151,190.81052871393402,199.2007015180667,196.91779722590442,185.30010962453454,119.33488476492933
2023-10-27,336.80444273208406,454.1582190342262,201.6347327755952,189.8400441085428,187.0390568609928,182.9830637517565,200.57972911720242,190.7100043883084,188.63424440556602,118.85338586702616
2023-10-28,328.0630859585194,449.40667824567896,202.40952305035862,191.54692350219472,185.9933540886412,185.07683460839138,202.12454739654942,188.99582589842046,190.9140379365984,119.3491815417247
2023-10-29,323.4164476879759,452.53069990104893,210.12948961970017,190.112180386734,181.31492445610672,183.07347180362342,203.73229186827075,185.4403027618275,189.67465098327128,117.22608016233582
2023-10-30,331.83342919604985,456.44156733538466,213.4334551065325,194.41029654446916,180.12800759925295,190.36857500523803,202.2830110291053,185.5996501738894,188.11682786157806,113.46103507334188
2023-10-31,343.3862099564199,458.55492500619283,226.14449193118523,196.7055514905737,175.8921067112272,187.44812944118513,201.09202854698228,182.07434674394025,186.31250369567778,118.12401297538064
2023-11-01,340.22346084148734,454.3410144012023,226.80631220846266,198.72685473237948,180.34697257389078,181.1918856166886,203.2447864936043,184.9106487432939,185.46904794061888,116.49179678993029
2023-11-02,337.3223797815626,449.2340051092573,226.25714488992259,201.6777471849973,188.79202831532598,179.50950937547304,203.65464212111,184.6914114192015,186.3057551311699,116.25983852772126
2023-11-03,339.36817704628567,449.1130213386275,225.2622585981988,211.97536035370277,189.93080328337012,172.51698792212804,200.52236174802255,184.21142506479822,184.90134086412942,118.91925076717379
2023-11-04,339.57275909831253,458.276056876414,222.83665553282768,206.26973370819,190.4652094847192,175.1905488094102,205.69616985414578,186.25596516578835,183.82521408011374,128.6396349293453
2023-11-05,346.6583862769138,462.62809461013603,210.84871281388615,208.65930179538643,191.18982430781392,168.06164073182126,208.48213817169025,189.27486348010507,185.47791363986514,125.15087248322754
2023-11-06,342.83898064332266,459.78571671921435,209.73244645382854,204.04962220136966,196.71808233264568,168.19146155648474,208.65358854489529,189.27016816277958,181.78625985554538,126.42783235831573
2023-11-07,350.1318547713289,465.96390531143095,199.1489633990298,206.82261278155488,202.30163725105368,161.30585645685915,207.95437000238934,186.95331310673336,180.8856974420626,124.47526592506141
2023-11-08,348.42648828314367,443.9103144336661,201.47239816461123,202.29114902728142,201.7692885488776,160.29650477695782,208.57606167528465,181.65915197043864,176.81667094676703,123.01326537867658
2023-11-09,355.1000267519104,452.78184447357614,195.3305144916845,200.27237687554546,203.0241886438542,165.7430848266269,210.09741101890026,179.6856778421622,177.11046271380064,121.07937050086686
2023-11-10,353.12521910009025,439.5992234817271,191.02977410049385,198.86093862200715,206.2571668889721,166.98858336950727,204.5030026556687,177.93397628869118,172.50344866351887,118.1070801188156
2023-11-11,348.5500862762124,436.95932998540457,187.88360664016236,203.6226669136751,200.73136360533528,164.1316903077314,210.4546890281228,178.30020188193666,174.6476635307605,118.01727011135924
2023-11-12,363.525106061093,428.75403947347314,186.9606630550315,208.20937829800027,206.68608484259119,164.0605161458124,208.29973760496128,177.34987203060496,171.56492516289632,114.23128042830778
2023-11-13,372.1996337962116,419.4471523811294,187.03597454447467,202.04326420373826,215.50073431305455,164.15260111592332,208.36037860161085,179.41230606743127,167.4839898496854,116.67816717263824
2023-11-14,358.0467680189463,427.9179298850109,192.25203630887495,202.32477960665102,221.64044846644106,165.76091319186997,208.52400035229664,177.67556548112344,166.68237819376395,116.83916577555317
2023-11-15,354.69282678312084,424.58416778635655,189.52320563383907,198.89513619753308,215.14479016155127,161.2757906012212,214.26007571685062,177.56377747828597,170.66063965976093,117.95950164789184
2023-11-16,364.26530041428464,427.1757903257719,191.86995739733916,192.94518529049196,205.24113739591093,163.25119388955477,214.07441021398046,181.0928412328877,172.35976481156158,116.76223583142342
